
   INFO  Server running on [http://0.0.0.0:8081].  

  Press Ctrl+C to stop the server
  2026-06-20 05:29:24 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 05:29:39 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 05:29:48 /api/v1/node/nodes/heartbeat ................. ~ 0.53ms
  2026-06-20 05:29:48 /api/v1/node/resolver/config ................. ~ 0.62ms
  2026-06-20 05:29:54 /api/v1/internal/geodns/health-view .......... ~ 1.00ms
  2026-06-20 05:30:09 /api/v1/internal/geodns/health-view .......... ~ 0.35ms
  2026-06-20 05:30:18 /api/v1/node/resolver/config ................. ~ 0.18ms
  2026-06-20 05:30:18 /api/v1/node/nodes/heartbeat ................. ~ 0.29ms
  2026-06-20 05:30:24 /api/v1/internal/geodns/health-view .......... ~ 0.97ms
  2026-06-20 05:30:39 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-20 05:30:48 /api/v1/node/resolver/config ............... ~ 511.07ms
  2026-06-20 05:30:48 /api/v1/node/nodes/heartbeat ............... ~ 511.39ms
  2026-06-20 05:30:54 /api/v1/internal/geodns/health-view .......... ~ 0.14ms
  2026-06-20 05:31:09 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 05:31:18 /api/v1/node/resolver/config ................. ~ 1.45ms
  2026-06-20 05:31:18 /api/v1/node/nodes/heartbeat ................. ~ 1.63ms
  2026-06-20 05:31:24 /api/v1/internal/geodns/health-view .......... ~ 0.80ms
  2026-06-20 05:31:39 /api/v1/internal/geodns/health-view ........ ~ 504.16ms
  2026-06-20 05:31:48 /api/v1/node/nodes/heartbeat ................. ~ 0.22ms
  2026-06-20 05:31:48 /api/v1/node/resolver/config ................. ~ 0.30ms
  2026-06-20 05:31:54 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 05:32:09 /api/v1/internal/geodns/health-view .......... ~ 0.37ms
  2026-06-20 05:32:18 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-20 05:32:18 /api/v1/node/nodes/heartbeat ................. ~ 0.32ms
  2026-06-20 05:32:24 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-20 05:32:39 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-20 05:32:48 /api/v1/node/nodes/heartbeat ............... ~ 500.92ms
  2026-06-20 05:32:48 /api/v1/node/resolver/config ............... ~ 501.19ms
  2026-06-20 05:32:54 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 05:33:09 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 05:33:18 /api/v1/node/resolver/config ................. ~ 0.38ms
  2026-06-20 05:33:18 /api/v1/node/nodes/heartbeat ................. ~ 0.69ms
  2026-06-20 05:33:24 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 05:33:39 /api/v1/internal/geodns/health-view ........ ~ 504.22ms
  2026-06-20 05:33:48 /api/v1/node/resolver/config ................. ~ 0.29ms
  2026-06-20 05:33:48 /api/v1/node/nodes/heartbeat ................. ~ 0.47ms
  2026-06-20 05:33:54 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 05:34:09 /api/v1/internal/geodns/health-view ........ ~ 504.57ms
  2026-06-20 05:34:18 /api/v1/node/resolver/config ................. ~ 0.16ms
  2026-06-20 05:34:18 /api/v1/node/nodes/heartbeat ................. ~ 0.47ms
  2026-06-20 05:34:24 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 05:34:39 /api/v1/internal/geodns/health-view .......... ~ 0.14ms
  2026-06-20 05:34:48 /api/v1/node/resolver/config ................. ~ 0.24ms
  2026-06-20 05:34:48 /api/v1/node/nodes/heartbeat ................. ~ 0.32ms
  2026-06-20 05:34:54 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 05:35:09 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 05:35:18 /api/v1/node/nodes/heartbeat ................. ~ 0.06ms
  2026-06-20 05:35:18 /api/v1/node/resolver/config ............... ~ 503.78ms
  2026-06-20 05:35:24 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 05:35:39 /api/v1/internal/geodns/health-view .......... ~ 0.73ms
  2026-06-20 05:35:48 /api/v1/node/resolver/config ............... ~ 508.19ms
  2026-06-20 05:35:48 /api/v1/node/nodes/heartbeat ............... ~ 508.66ms
  2026-06-20 05:35:54 /api/v1/internal/geodns/health-view .......... ~ 0.18ms
  2026-06-20 05:36:09 /api/v1/internal/geodns/health-view .......... ~ 0.18ms
  2026-06-20 05:36:18 /api/v1/node/nodes/heartbeat ................. ~ 1.36ms
  2026-06-20 05:36:18 /api/v1/node/resolver/config ................. ~ 1.58ms
  2026-06-20 05:36:24 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 05:36:39 /api/v1/internal/geodns/health-view ........ ~ 510.51ms
  2026-06-20 05:36:48 /api/v1/node/resolver/config ................. ~ 0.27ms
  2026-06-20 05:36:48 /api/v1/node/nodes/heartbeat ................. ~ 0.36ms
  2026-06-20 05:36:54 /api/v1/internal/geodns/health-view .......... ~ 0.15ms
  2026-06-20 05:37:09 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 05:37:18 /api/v1/node/resolver/config ................. ~ 0.70ms
  2026-06-20 05:37:18 /api/v1/node/nodes/heartbeat ................. ~ 0.80ms
  2026-06-20 05:37:24 /api/v1/internal/geodns/health-view .......... ~ 1.72ms
  2026-06-20 05:37:39 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-20 05:37:48 /api/v1/node/resolver/config ................. ~ 0.28ms
  2026-06-20 05:37:48 /api/v1/node/nodes/heartbeat ............... ~ 505.90ms
  2026-06-20 05:37:54 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-20 05:38:09 /api/v1/internal/geodns/health-view .......... ~ 0.60ms
  2026-06-20 05:38:18 /api/v1/node/resolver/config ............... ~ 512.20ms
  2026-06-20 05:38:18 /api/v1/node/nodes/heartbeat ............... ~ 512.58ms
  2026-06-20 05:38:24 /api/v1/internal/geodns/health-view .......... ~ 0.34ms
  2026-06-20 05:38:39 /api/v1/internal/geodns/health-view .......... ~ 0.68ms
  2026-06-20 05:38:48 /api/v1/node/resolver/config ................. ~ 0.31ms
  2026-06-20 05:38:48 /api/v1/node/nodes/heartbeat ................. ~ 0.56ms
  2026-06-20 05:38:54 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 05:39:09 /api/v1/internal/geodns/health-view ........ ~ 508.80ms
  2026-06-20 05:39:18 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 05:39:18 /api/v1/node/nodes/heartbeat ................. ~ 0.75ms
  2026-06-20 05:39:24 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 05:39:39 /api/v1/internal/geodns/health-view ........ ~ 510.73ms
  2026-06-20 05:39:48 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-20 05:39:48 /api/v1/node/nodes/heartbeat ................. ~ 0.32ms
  2026-06-20 05:39:54 /api/v1/internal/geodns/health-view .......... ~ 0.46ms
  2026-06-20 05:40:09 /api/v1/internal/geodns/health-view .......... ~ 0.43ms
  2026-06-20 05:40:18 /api/v1/node/resolver/config ................. ~ 0.06ms
  2026-06-20 05:40:18 /api/v1/node/nodes/heartbeat ................. ~ 0.23ms
  2026-06-20 05:40:24 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-20 05:40:39 /api/v1/internal/geodns/health-view .......... ~ 0.79ms
  2026-06-20 05:40:48 /api/v1/node/resolver/config ................. ~ 0.17ms
  2026-06-20 05:40:48 /api/v1/node/nodes/heartbeat ............... ~ 501.26ms
  2026-06-20 05:40:54 /api/v1/internal/geodns/health-view ........ ~ 501.42ms
  2026-06-20 05:41:09 /api/v1/internal/geodns/health-view .......... ~ 0.76ms
  2026-06-20 05:41:18 /api/v1/node/resolver/config ................. ~ 0.28ms
  2026-06-20 05:41:18 /api/v1/node/nodes/heartbeat ................. ~ 0.70ms
  2026-06-20 05:41:24 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 05:41:39 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 05:41:48 /api/v1/node/nodes/heartbeat ................. ~ 0.74ms
  2026-06-20 05:41:48 /api/v1/node/resolver/config ................. ~ 0.95ms
  2026-06-20 05:41:54 /api/v1/internal/geodns/health-view .......... ~ 0.48ms
  2026-06-20 05:42:09 /api/v1/internal/geodns/health-view ........ ~ 510.89ms
  2026-06-20 05:42:18 /api/v1/node/nodes/heartbeat ................. ~ 0.79ms
  2026-06-20 05:42:18 /api/v1/node/resolver/config ................. ~ 0.92ms
  2026-06-20 05:42:24 /api/v1/internal/geodns/health-view .......... ~ 0.44ms
  2026-06-20 05:42:39 /api/v1/internal/geodns/health-view .......... ~ 0.39ms
  2026-06-20 05:42:48 /api/v1/node/nodes/heartbeat ................. ~ 0.22ms
  2026-06-20 05:42:48 /api/v1/node/resolver/config ................. ~ 0.32ms
  2026-06-20 05:42:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 05:43:09 /api/v1/internal/geodns/health-view .......... ~ 0.83ms
  2026-06-20 05:43:18 /api/v1/node/resolver/config ............... ~ 502.39ms
  2026-06-20 05:43:18 /api/v1/node/nodes/heartbeat ............... ~ 502.82ms
  2026-06-20 05:43:24 /api/v1/internal/geodns/health-view ........ ~ 505.47ms
  2026-06-20 05:43:39 /api/v1/internal/geodns/health-view .......... ~ 0.82ms
  2026-06-20 05:43:48 /api/v1/node/resolver/config ............... ~ 508.43ms
  2026-06-20 05:43:48 /api/v1/node/nodes/heartbeat ............... ~ 508.68ms
  2026-06-20 05:43:54 /api/v1/internal/geodns/health-view .......... ~ 0.62ms
  2026-06-20 05:44:09 /api/v1/internal/geodns/health-view ........ ~ 509.21ms
  2026-06-20 05:44:18 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 05:44:18 /api/v1/node/nodes/heartbeat ................. ~ 0.37ms
  2026-06-20 05:44:24 /api/v1/internal/geodns/health-view .......... ~ 0.15ms
  2026-06-20 05:44:39 /api/v1/internal/geodns/health-view .......... ~ 0.05ms
  2026-06-20 05:44:48 /api/v1/node/resolver/config ................. ~ 0.77ms
  2026-06-20 05:44:48 /api/v1/node/nodes/heartbeat ................. ~ 1.00ms
  2026-06-20 05:44:54 /api/v1/internal/geodns/health-view .......... ~ 0.48ms
  2026-06-20 05:45:09 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 05:45:18 /api/v1/node/resolver/config ................. ~ 0.70ms
  2026-06-20 05:45:18 /api/v1/node/nodes/heartbeat ................. ~ 0.80ms
  2026-06-20 05:45:24 /api/v1/internal/geodns/health-view .......... ~ 0.38ms
  2026-06-20 05:45:39 /api/v1/internal/geodns/health-view .......... ~ 0.40ms
  2026-06-20 05:45:48 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 05:45:48 /api/v1/node/nodes/heartbeat ............... ~ 504.96ms
  2026-06-20 05:45:54 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 05:46:09 /api/v1/internal/geodns/health-view .......... ~ 0.80ms
  2026-06-20 05:46:18 /api/v1/node/nodes/heartbeat ................. ~ 0.22ms
  2026-06-20 05:46:18 /api/v1/node/resolver/config ............... ~ 510.50ms
  2026-06-20 05:46:24 /api/v1/internal/geodns/health-view ........ ~ 504.52ms
  2026-06-20 05:46:39 /api/v1/internal/geodns/health-view .......... ~ 0.67ms
  2026-06-20 05:46:48 /api/v1/node/resolver/config ................. ~ 0.76ms
  2026-06-20 05:46:48 /api/v1/node/nodes/heartbeat ................. ~ 0.95ms
  2026-06-20 05:46:54 /api/v1/internal/geodns/health-view .......... ~ 0.25ms
  2026-06-20 05:47:09 /api/v1/internal/geodns/health-view ........ ~ 505.78ms
  2026-06-20 05:47:18 /api/v1/node/resolver/config ................. ~ 0.40ms
  2026-06-20 05:47:18 /api/v1/node/nodes/heartbeat ................. ~ 0.62ms
  2026-06-20 05:47:24 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 05:47:39 /api/v1/internal/geodns/health-view ........ ~ 501.87ms
  2026-06-20 05:47:48 /api/v1/node/resolver/config ................. ~ 0.25ms
  2026-06-20 05:47:48 /api/v1/node/nodes/heartbeat ................. ~ 0.34ms
  2026-06-20 05:47:54 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 05:48:09 /api/v1/internal/geodns/health-view .......... ~ 0.34ms
  2026-06-20 05:48:18 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 05:48:18 /api/v1/node/nodes/heartbeat ................. ~ 0.30ms
  2026-06-20 05:48:24 /api/v1/internal/geodns/health-view .......... ~ 0.33ms
  2026-06-20 05:48:39 /api/v1/internal/geodns/health-view .......... ~ 0.80ms
  2026-06-20 05:48:48 /api/v1/node/resolver/config ................. ~ 0.20ms
  2026-06-20 05:48:48 /api/v1/node/nodes/heartbeat ............... ~ 505.20ms
  2026-06-20 05:48:54 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 05:49:09 /api/v1/internal/geodns/health-view .......... ~ 0.33ms
  2026-06-20 05:49:18 /api/v1/node/resolver/config ............... ~ 504.79ms
  2026-06-20 05:49:18 /api/v1/node/nodes/heartbeat ............... ~ 505.05ms
  2026-06-20 05:49:24 /api/v1/internal/geodns/health-view .......... ~ 0.13ms
  2026-06-20 05:49:39 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 05:49:48 /api/v1/node/resolver/config ................. ~ 0.29ms
  2026-06-20 05:49:48 /api/v1/node/nodes/heartbeat ................. ~ 0.48ms
  2026-06-20 05:49:54 /api/v1/internal/geodns/health-view .......... ~ 0.41ms
  2026-06-20 05:50:09 /api/v1/internal/geodns/health-view ........ ~ 501.95ms
  2026-06-20 05:50:18 /api/v1/node/nodes/heartbeat ................. ~ 0.25ms
  2026-06-20 05:50:18 /api/v1/node/resolver/config ................. ~ 0.35ms
  2026-06-20 05:50:24 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 05:50:39 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-20 05:50:48 /api/v1/node/nodes/heartbeat ................. ~ 0.20ms
  2026-06-20 05:50:48 /api/v1/node/resolver/config ................. ~ 0.29ms
  2026-06-20 05:50:54 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 05:51:09 /api/v1/internal/geodns/health-view .......... ~ 0.95ms
  2026-06-20 05:51:18 /api/v1/node/nodes/heartbeat ................. ~ 0.14ms
  2026-06-20 05:51:18 /api/v1/node/resolver/config ............... ~ 504.78ms
  2026-06-20 05:51:24 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 05:51:39 /api/v1/internal/geodns/health-view .......... ~ 0.21ms
  2026-06-20 05:51:48 /api/v1/node/nodes/heartbeat ............... ~ 510.29ms
  2026-06-20 05:51:48 /api/v1/node/resolver/config ............... ~ 510.47ms
  2026-06-20 05:51:54 /api/v1/internal/geodns/health-view .......... ~ 0.27ms
  2026-06-20 05:52:09 /api/v1/internal/geodns/health-view .......... ~ 0.21ms
  2026-06-20 05:52:18 /api/v1/node/resolver/config ................. ~ 0.27ms
  2026-06-20 05:52:18 /api/v1/node/nodes/heartbeat ................. ~ 0.47ms
  2026-06-20 05:52:24 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 05:52:39 /api/v1/internal/geodns/health-view ........ ~ 510.45ms
  2026-06-20 05:52:48 /api/v1/node/resolver/config ................. ~ 0.79ms
  2026-06-20 05:52:48 /api/v1/node/nodes/heartbeat ................. ~ 1.06ms
  2026-06-20 05:52:54 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 05:53:09 /api/v1/internal/geodns/health-view ........ ~ 507.97ms
  2026-06-20 05:53:18 /api/v1/node/nodes/heartbeat ................. ~ 0.67ms
  2026-06-20 05:53:18 /api/v1/node/resolver/config ................. ~ 0.76ms
  2026-06-20 05:53:24 /api/v1/internal/geodns/health-view .......... ~ 0.10ms
  2026-06-20 05:53:39 /api/v1/internal/geodns/health-view .......... ~ 0.58ms
  2026-06-20 05:53:48 /api/v1/node/nodes/heartbeat ................. ~ 0.19ms
  2026-06-20 05:53:48 /api/v1/node/resolver/config ................. ~ 0.28ms
  2026-06-20 05:53:54 /api/v1/internal/geodns/health-view .......... ~ 0.05ms
  2026-06-20 05:54:09 /api/v1/internal/geodns/health-view .......... ~ 0.33ms
  2026-06-20 05:54:18 /api/v1/node/resolver/config ................. ~ 0.06ms
  2026-06-20 05:54:18 /api/v1/node/nodes/heartbeat ............... ~ 510.43ms
  2026-06-20 05:54:24 /api/v1/internal/geodns/health-view ........ ~ 501.20ms
  2026-06-20 05:54:39 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-20 05:54:48 /api/v1/node/resolver/config ............... ~ 501.41ms
  2026-06-20 05:54:48 /api/v1/node/nodes/heartbeat ............... ~ 501.66ms
  2026-06-20 05:54:54 /api/v1/internal/geodns/health-view .......... ~ 0.18ms
  2026-06-20 05:55:09 /api/v1/internal/geodns/health-view .......... ~ 1.07ms
  2026-06-20 05:55:18 /api/v1/node/resolver/config ................. ~ 0.90ms
  2026-06-20 05:55:18 /api/v1/node/nodes/heartbeat ................. ~ 1.28ms
  2026-06-20 05:55:24 /api/v1/internal/geodns/health-view .......... ~ 0.89ms
  2026-06-20 05:55:39 /api/v1/internal/geodns/health-view ........ ~ 506.56ms
  2026-06-20 05:55:48 /api/v1/node/resolver/config ................. ~ 0.15ms
  2026-06-20 05:55:48 /api/v1/node/nodes/heartbeat ................. ~ 0.52ms
  2026-06-20 05:55:54 /api/v1/internal/geodns/health-view .......... ~ 0.38ms
  2026-06-20 05:56:09 /api/v1/internal/geodns/health-view ........ ~ 505.78ms
  2026-06-20 05:56:18 /api/v1/node/nodes/heartbeat ................. ~ 0.29ms
  2026-06-20 05:56:18 /api/v1/node/resolver/config ................. ~ 0.40ms
  2026-06-20 05:56:24 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 05:56:39 /api/v1/internal/geodns/health-view .......... ~ 0.36ms
  2026-06-20 05:56:48 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 05:56:48 /api/v1/node/nodes/heartbeat ................. ~ 0.28ms
  2026-06-20 05:56:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 05:57:09 /api/v1/internal/geodns/health-view .......... ~ 0.32ms
  2026-06-20 05:57:18 /api/v1/node/resolver/config ............... ~ 500.83ms
  2026-06-20 05:57:18 /api/v1/node/nodes/heartbeat ............... ~ 501.10ms
  2026-06-20 05:57:24 /api/v1/internal/geodns/health-view ........ ~ 510.62ms
  2026-06-20 05:57:39 /api/v1/internal/geodns/health-view .......... ~ 0.67ms
  2026-06-20 05:57:48 /api/v1/node/resolver/config ................. ~ 0.78ms
  2026-06-20 05:57:48 /api/v1/node/nodes/heartbeat ................. ~ 1.13ms
  2026-06-20 05:57:54 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-20 05:58:09 /api/v1/internal/geodns/health-view .......... ~ 0.18ms
  2026-06-20 05:58:18 /api/v1/node/nodes/heartbeat ................. ~ 0.80ms
  2026-06-20 05:58:18 /api/v1/node/resolver/config ................. ~ 1.04ms
  2026-06-20 05:58:24 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 05:58:39 /api/v1/internal/geodns/health-view ........ ~ 504.42ms
  2026-06-20 05:58:48 /api/v1/node/nodes/heartbeat ................. ~ 0.13ms
  2026-06-20 05:58:48 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-20 05:58:54 /api/v1/internal/geodns/health-view .......... ~ 0.14ms
  2026-06-20 05:59:09 /api/v1/internal/geodns/health-view .......... ~ 0.44ms
  2026-06-20 05:59:18 /api/v1/node/resolver/config ................. ~ 0.06ms
  2026-06-20 05:59:18 /api/v1/node/nodes/heartbeat ................. ~ 0.15ms
  2026-06-20 05:59:24 /api/v1/internal/geodns/health-view .......... ~ 0.32ms
  2026-06-20 05:59:39 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 05:59:48 /api/v1/node/resolver/config ................. ~ 0.19ms
  2026-06-20 05:59:48 /api/v1/node/nodes/heartbeat ............... ~ 507.55ms
  2026-06-20 05:59:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 06:00:09 /api/v1/internal/geodns/health-view .......... ~ 0.34ms
  2026-06-20 06:00:18 /api/v1/node/resolver/config ............... ~ 502.28ms
  2026-06-20 06:00:18 /api/v1/node/nodes/heartbeat ............... ~ 502.51ms
  2026-06-20 06:00:24 /api/v1/internal/geodns/health-view ........ ~ 506.80ms
